chr	start	CpG Probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal cortex average	Leukocyte average	White matter average
2	121036440	cg20349803	0.844266667	0.54854	0.88968481	0.61612	0.9309125	0.393052632
2	236761068	cg20351405	0.863333333	0.456325	0.853316456	0.46828	0.9096125	0.304794737
12	27930307	cg20377881	0.862716667	0.494465	0.910077215	0.61538	0.9559875	0.303552632
15	49268750	cg20384325	0.893466667	0.4893125	0.96085443	0.47038	0.978275	0.368410526
6	89284076	cg20389063	0.6714	0.44158	0.809186076	0.50684	0.9070375	0.310721053
7	636590	cg20392203	0.849066667	0.5029475	0.940568354	0.46442	0.960925	0.419915789
6	32044203	cg20407792	0.6493	0.51176	0.828368354	0.49426	0.97385	0.482410526
4	129511700	cg20418769	0.77645	0.5457675	0.87525443	0.61196	0.9482	0.406568421
1	84763338	cg20426713	0.824616667	0.5324375	0.817710127	0.58496	0.9481375	0.403189474
1	48162438	cg20428713	0.5015	0.4212725	0.841713924	0.46126	0.9113375	0.376310526
5	146910671	cg20436206	0.820633333	0.48075	0.81076962	0.55944	0.943875	0.295136842
17	79084557	cg20441606	0.368633333	0.4121125	0.874218987	0.53708	0.9275	0.327652632
12	48177017	cg20458244	0.326233333	0.3698975	0.805822785	0.46846	0.9341875	0.303089474
19	50361793	cg20469261	0.862283333	0.5688325	0.966489873	0.5539	0.964075	0.493357895
8	144549532	cg20490341	0.8229	0.4008525	0.848675949	0.43962	0.9407	0.226184211
12	124985889	cg20494738	0.557816667	0.3754975	0.884892405	0.49656	0.938525	0.221252632
7	95804328	cg20502039	0.847116667	0.49175	0.862	0.54678	0.9475125	0.321105263
15	73916210	cg20505372	0.835083333	0.4883325	0.905597468	0.58176	0.9677	0.306789474
11	118477147	cg20510012	0.515166667	0.4340225	0.809316456	0.52466	0.92305	0.332305263
7	2056550	cg20530835	0.882716667	0.5627675	0.91465443	0.64548	0.9420625	0.407194737
18	77289104	cg20542619	0.77245	0.44065	0.808156962	0.54066	0.907825	0.279926316
8	75263599	cg20546778	0.15175	0.2589625	0.846703797	0.31368	0.9737875	0.253131579
5	148876033	cg20564259	0.783516667	0.488635	0.874374684	0.5601	0.953025	0.347689474
8	11668491	cg20577477	0.82255	0.386435	0.819063291	0.4226	0.9440625	0.208436842
7	156371613	cg20588703	0.881483333	0.547025	0.945824051	0.56714	0.939075	0.420263158
4	71824669	cg20589096	0.839583333	0.4623075	0.831973418	0.54534	0.9565	0.285184211
10	405225	cg20595750	0.31475	0.3153375	0.869720253	0.36028	0.933475	0.280584211
10	73777304	cg20599420	0.831616667	0.46989	0.814339241	0.584	0.931475	0.269563158
13	103047699	cg20602244	0.190933333	0.41812	0.870851899	0.46318	0.9365375	0.460594737
6	155584968	cg20603543	0.839116667	0.50935	0.8573	0.60332	0.943375	0.319721053
8	12958141	cg20607577	0.440716667	0.3659125	0.833568354	0.4597	0.9112125	0.251626316
6	42046377	cg20637405	0.914716667	0.4965225	0.965962025	0.56872	0.9665375	0.307331579
5	139121862	cg20655334	0.3718	0.4848975	0.831967089	0.51924	0.9063625	0.494194737
20	44333712	cg20679906	0.532983333	0.475645	0.801312658	0.5494	0.951875	0.399989474
5	172982489	cg20683802	0.19985	0.3448925	0.804981013	0.47054	0.9413625	0.267684211
7	2148808	cg20689661	0.809133333	0.4476275	0.903305063	0.52552	0.945075	0.269894737
2	236826485	cg20706526	0.816116667	0.4908975	0.890412658	0.5123	0.9499625	0.359815789
2	236514119	cg20706776	0.560883333	0.4129425	0.840944304	0.39672	0.906775	0.376726316
10	81321471	cg20748131	0.903966667	-0.01131	0.907146835	0.85676	0.95425	-1
17	4764504	cg20754979	0.684416667	0.4235725	0.833687342	0.50796	0.9362875	0.266342105
18	24445262	cg20782743	0.562483333	0.3177775	0.805711392	0.35424	0.945775	0.222131579
17	78079795	cg20811857	0.434416667	0.5443	0.809911392	0.63942	0.92185	0.492010526
11	131918149	cg20827960	0.71275	0.5497725	0.830217722	0.58468	0.9023125	0.461752632
3	97536943	cg20838818	0.7215	0.5568225	0.864553165	0.6962	0.9705625	0.396621053
6	163613008	cg20841436	0.691083333	0.4805275	0.806297468	0.55178	0.92345	0.340626316
2	240117640	cg20853370	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947
11	4010737	cg20858454	0.362033333	0.308445	0.805086076	0.3943	0.9476	0.227963158
2	3192911	cg20862860	0.889316667	0.49564	0.880197468	0.59888	0.9466	0.292678947
13	112332120	cg20878925	0.20215	0.324145	0.80515443	0.3456	0.95505	0.329357895
4	129300912	cg20892492	0.852316667	0.5924875	0.847765823	0.62222	0.9182125	0.495168421
7	28038455	cg20902566	0.865733333	0.4560125	0.89961519	0.5546	0.9633	0.248631579
11	86012744	cg20921106	0.61695	0.3188825	0.864892405	0.29952	0.920175	0.221684211
2	29698784	cg20921659	0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105
17	76455269	cg20930294	0.7002	0.396205	0.96203038	0.50128	0.9503625	0.213731579
17	708009	cg20931195	0.87265	0.5455975	0.935159494	0.62472	0.943375	0.374815789
6	166711442	cg20955693	0.726666667	0.50105	0.927664557	0.58248	0.9404375	0.369236842
17	1123812	cg20964216	0.879883333	0.572595	0.8842	0.5969	0.9517	0.470884211
2	681320	cg20966539	0.538166667	0.454755	0.800891139	0.57516	0.9317	0.353610526
13	113461652	cg20973958	0.8552	0.5649225	0.90165443	0.64826	0.9453125	0.401426316
4	57980103	cg20990681	0.694833333	0.4675775	0.851750633	0.51378	0.937225	0.356252632
14	68831210	cg21007509	0.261166667	0.23601	0.823558228	0.31114	0.939775	0.159526316
7	104758224	cg21021145	0.52095	0.3907125	0.80693038	0.41628	0.9185875	0.331821053
7	134574965	cg21037006	0.75815	0.5997925	0.86216962	0.67992	0.9179	0.480936842
13	36944443	cg21056788	0.542466667	0.3473375	0.831841772	0.42882	0.9449625	0.208547368
4	187621972	cg21061071	0.207	0.305805	0.809110127	0.44088	0.9094	0.219921053
20	9820551	cg21064449	0.763	0.5092475	0.805627848	0.56178	0.9601625	0.395273684
2	184402122	cg21083247	0.7544	0.476045	0.846524051	0.57938	0.93435	0.305668421
6	31850465	cg21087321	0.189	0.4417725	0.866927848	0.55726	0.962325	0.443189474
13	114800796	cg21107044	0.801	0.524045	0.800435443	0.56462	0.9220375	0.392021053
18	74728959	cg21107579	0.607766667	0.4504575	0.879931646	0.54196	0.94855	0.317905263
2	3704793	cg21132587	0.87535	0.46104	0.905053165	0.49748	0.9403875	0.295378947
4	113333072	cg21137236	0.3536	0.3103075	0.815516456	0.36882	0.9445125	0.248984211
1	210655903	cg21147040	0.84275	0.55606	0.831606329	0.61496	0.93365	0.412810526
1	227174076	cg21157446	0.749466667	0.55451	0.838593671	0.54014	0.920125	0.494278947
2	187583790	cg21166989	0.255933333	0.4020875	0.855616456	0.47296	0.9509875	0.390610526
1	3277557	cg21167817	0.870916667	0.5097725	0.95963038	0.5119	0.975075	0.386273684
13	98010450	cg21170241	0.8792	0.5708875	0.871717722	0.65894	0.9462	0.402463158
9	37119968	cg21179305	0.568766667	0.389655	0.80386962	0.34318	0.9054125	0.378510526
9	92277515	cg21189224	0.120266667	0.2836575	0.810602532	0.3764	0.972875	0.239368421
11	2349510	cg21193639	0.874016667	0.5151225	0.934072152	0.55906	0.93855	0.365010526
9	98173099	cg21196551	0.8047	0.5496075	0.866579747	0.6012	0.9438125	0.419405263
2	51254132	cg21203781	0.20745	0.380355	0.897550633	0.41374	0.9356	0.425015789
15	99383358	cg21207686	0.86035	0.5995475	0.884063291	0.67238	0.9562	0.461715789
13	114318347	cg21211187	0.47135	0.438895	0.824616456	0.50684	0.9437	0.404115789
1	26230906	cg21216015	0.322766667	0.449085	0.855974684	0.51842	0.94305	0.4319
22	43266108	cg21220614	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632
5	178195589	cg21227060	0.68455	0.4948925	0.807372152	0.52804	0.9150875	0.394115789
9	117848514	cg21227274	0.765766667	0.584655	0.865493671	0.62788	0.9426875	0.493984211
5	148894958	cg21229718	0.626116667	0.36733	0.864634177	0.41942	0.9579875	0.245026316
13	114138260	cg21238257	0.117166667	0.3127275	0.881360759	0.45908	0.9517	0.253989474
2	129548448	cg21247338	0.803583333	0.539165	0.860621519	0.49934	0.9395375	0.4747
2	29297717	cg21249563	0.71265	0.501245	0.808087342	0.51008	0.9276875	0.424068421
7	104887042	cg21261709	0.576966667	0.415885	0.837064557	0.4518	0.9174	0.340989474
1	164604806	cg21270847	0.631883333	0.39288	0.900126582	0.32476	0.926875	0.354863158
7	30010244	cg21278532	0.891283333	0.6003025	0.896864557	0.63156	0.9653	0.478678947
6	131265261	cg21282736	0.811183333	0.589495	0.888355696	0.6138	0.937	0.493021053
6	22737718	cg21284524	0.811233333	0.5442575	0.856910127	0.59172	0.9607375	0.419868421
1	14078744	cg21288507	0.872216667	0.4705575	0.876087342	0.51346	0.9614	0.316478947
20	62437035	cg21291985	0.150716667	0.4223425	0.823601266	0.49456	0.9309125	0.413389474
18	74728838	cg21322241	0.784716667	0.57301	0.897835443	0.63842	0.9338875	0.448878947
17	72258164	cg21330553	0.8531	0.5032675	0.8308	0.55926	0.9164125	0.340836842
10	1222689	cg21364615	0.876	0.4919375	0.907194937	0.55766	0.9228125	0.323815789
1	51887613	cg21366602	0.1972	0.38788	0.818996203	0.38336	0.936675	0.458542105
3	35785897	cg21384588	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684
2	105118572	cg21385746	0.445483333	0.3920425	0.884429114	0.39066	0.911525	0.388331579
7	141385273	cg21395110	0.154566667	0.3246425	0.850508861	0.40992	0.95575	0.309010526
1	2234751	cg21405929	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368
2	114584240	cg21408197	0.485633333	0.321315	0.809091139	0.42742	0.927525	0.177231579
7	25216506	cg21411008	0.834816667	0.5425	0.887873418	0.60698	0.9723125	0.394294737
1	90053734	cg21422291	0.6538	0.4785775	0.901163291	0.60134	0.940875	0.335836842
2	127818226	cg21427464	0.782433333	0.5494575	0.806563291	0.62548	0.93325	0.409352632
13	45768695	cg21457147	0.817116667	0.4048575	0.852018987	0.50842	0.9708875	0.2179
4	99480257	cg21467697	0.356583333	0.3108525	0.820192405	0.3417	0.954675	0.264442105
12	92976320	cg21472050	0.185733333	0.3644	0.811359494	0.48392	0.9341875	0.308357895
13	36944469	cg21484515	0.444683333	0.386355	0.841159494	0.51964	0.9539	0.252789474
11	127445168	cg21488396	0.802433333	0.47345	0.809806329	0.54372	0.9177625	0.326463158
12	57783795	cg21503345	0.665266667	0.4386275	0.825668354	0.44772	0.9378875	0.350252632
1	243584861	cg21526778	0.560666667	0.2512575	0.8655	0.21244	0.9379	0.173431579
7	155095191	cg21528729	0.363633333	0.453345	0.857898734	0.60396	0.9036625	0.352694737
7	107110551	cg21533262	0.30885	0.2955125	0.845311392	0.3125	0.9546	0.290068421
3	195600410	cg21553700	0.424166667	0.39085	0.841208861	0.39922	0.9508625	0.363331579
2	220148163	cg21554771	0.693066667	0.4153575	0.888903797	0.43196	0.900525	0.311089474
4	15009110	cg21573345	0.766333333	0.5384125	0.875962025	0.572	0.96185	0.429931579
11	84028582	cg21578457	0.752716667	0.354985	0.809458228	0.34712	0.9152	0.235805263
21	40029669	cg21578987	0.745083333	0.533445	0.801455696	0.56002	0.931225	0.444194737
1	51421695	cg21579982	0.865183333	0.6131175	0.916679747	0.68468	0.9683	0.478294737
1	229475308	cg21582311	0.1639	0.4196625	0.870473418	0.46532	0.9409375	0.461868421
2	235878176	cg21584979	0.626166667	0.3513325	0.847612658	0.36572	0.9224125	0.251526316
7	157633985	cg21587319	0.6917	0.4825	0.832727848	0.52736	0.942225	0.379710526
5	99979316	cg21593211	0.755233333	0.581845	0.888688608	0.66886	0.92705	0.473531579
8	131335486	cg21606395	0.875116667	0.5920375	0.895551899	0.5922	0.947825	0.494384211
19	45737485	cg21631754	0.211433333	0.3590275	0.820056962	0.43284	0.9679375	0.345831579
2	242523971	cg21646471	0.816816667	0.565775	0.860927848	0.59762	0.9505375	0.477721053
8	82359799	cg21649520	0.790283333	0.45343	0.865310127	0.5539	0.9041375	0.256563158
12	8332152	cg21649761	0.676166667	0.4490375	0.843503797	0.52246	0.93415	0.306
8	39917609	cg21669226	0.755216667	0.5024725	0.85074557	0.65008	0.9115875	0.313389474
2	102410963	cg21670828	0.75985	0.487305	0.823240506	0.53798	0.903875	0.345236842
6	30856693	cg21677258	0.851783333	0.5399025	0.878825316	0.58224	0.9483375	0.409294737
1	65047485	cg21679730	0.6603	0.3829475	0.820237975	0.46046	0.9095125	0.237642105
11	2612825	cg21695475	0.296283333	0.3737175	0.835186076	0.43552	0.9231	0.345042105
20	326934	cg21701445	0.582283333	0.50487	0.834612658	0.49468	0.902875	0.480515789
13	114138225	cg21708867	0.262416667	0.4576075	0.863127848	0.58524	0.9141875	0.426573684
12	5564478	cg21719937	0.474383333	0.4553325	0.833073418	0.4649	0.9588125	0.443484211
19	55800930	cg21725701	0.166166667	0.3313625	0.891189873	0.4445	0.935425	0.296342105
20	44036723	cg21727276	0.515316667	0.35784	0.852359494	0.43556	0.9458	0.255147368
5	2867363	cg21756587	0.17365	0.4331375	0.81531519	0.5443	0.918475	0.426036842
3	17082105	cg21767191	0.15365	0.27444	0.861670886	0.35592	0.957675	0.241057895
7	2742325	cg21768604	0.881016667	0.6138225	0.923092405	0.74932	0.93595	0.417831579
6	28348476	cg21771726	0.811083333	0.5479825	0.868859494	0.62816	0.93295	0.407421053
1	116961857	cg21782985	0.785083333	0.4435475	0.848174684	0.39948	0.91745	0.368121053
6	131247280	cg21787560	0.785216667	0.4436325	0.882964557	0.48768	0.9615375	0.287215789
4	1376261	cg21790461	0.849916667	0.5352025	0.90528481	0.56246	0.925725	0.418957895
12	117155636	cg21805138	0.169366667	0.4539675	0.803483544	0.56182	0.91535	0.442305263
1	6260616	cg21813101	0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789
13	114108433	cg21834032	0.5332	0.5359025	0.87003038	0.61582	0.9704375	0.465331579
17	73847414	cg21843902	0.4407	0.3308175	0.821549367	0.45282	0.959675	0.181984211
15	31394021	cg21851553	0.858566667	0.53896	0.852411392	0.55662	0.902	0.419721053
8	82359567	cg21851937	0.795416667	0.442655	0.863296203	0.52506	0.9356375	0.245084211
7	139430678	cg21859880	0.851266667	0.5813475	0.888858228	0.64718	0.956375	0.444642105
2	153456688	cg21860045	0.767516667	0.3608425	0.880388608	0.4282	0.9394	0.168921053
18	56529835	cg21867891	0.4388	0.48109	0.876698734	0.47864	0.95665	0.486826316
17	68100975	cg21871080	0.367033333	0.3331375	0.89734557	0.38912	0.95305	0.277110526
6	112042632	cg21888059	0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373
2	218231392	cg21898226	0.667033333	0.411995	0.839405063	0.4508	0.927725	0.281805263
7	29294897	cg21900928	0.252366667	0.500155	0.809678481	0.60968	0.9507375	0.477347368
1	221912247	cg21908420	0.838533333	0.4973975	0.840496203	0.55332	0.907175	0.339294737
1	222987586	cg21908664	0.555666667	0.5248775	0.823986076	0.58932	0.962075	0.464594737
2	55366440	cg21913376	0.873166667	0.521255	0.886375949	0.60228	0.942475	0.341373684
3	197664106	cg21915659	0.7956	0.55113	0.832331646	0.57676	0.9255625	0.434336842
8	123838902	cg21926603	0.565666667	0.41311	0.872187342	0.44698	0.960375	0.330736842
6	32026605	cg21951797	0.83915	0.4675975	0.880792405	0.52842	0.9477125	0.302684211
5	2547252	cg21962324	0.141566667	0.28639	0.865941772	0.35918	0.9125625	0.273921053
6	148142629	cg21973687	0.168866667	0.27793	0.845135443	0.33524	0.94455	0.284147368
13	78275055	cg21978892	0.3025	0.40545	0.862736709	0.5494	0.9520375	0.311463158
21	42520181	cg21980107	0.8815	0.50811	0.839259494	0.55226	0.9156125	0.358068421
2	11989691	cg22004089	0.517483333	0.39205	0.872896203	0.47674	0.9258	0.288831579
4	69537826	cg22016755	0.848533333	-0.02954	0.871743038	0.83346	0.907225	-1
12	41860791	cg22027151	0.890083333	0.5857825	0.85388481	0.65022	0.937525	0.435878947
1	214834360	cg22041712	0.235066667	0.4158875	0.841360759	0.42014	0.908925	0.466394737
20	4802684	cg22042908	0.843483333	0.5187325	0.889050633	0.57978	0.952275	0.345905263
20	20002133	cg22068570	0.848816667	0.542955	0.864632911	0.61442	0.931625	0.3843
4	39063989	cg22078179	0.1601	0.20119	0.821243038	0.26244	0.9209625	0.172205263
2	71505778	cg22102332	0.856733333	0.5457575	0.808537975	0.6378	0.9463375	0.374226316
6	136812645	cg22118309	0.201116667	0.51212	0.854231646	0.68626	0.934575	0.478657895
22	19003887	cg22126047	0.20295	0.33349	0.814025316	0.44852	0.923175	0.285573684
3	139260099	cg22129809	0.88895	0.48697	0.84476962	0.54398	0.9319	0.301421053
15	29228305	cg22142254	0.741716667	0.4052	0.861791139	0.41266	0.905375	0.294226316
5	51339709	cg22143274	0.62115	0.48598	0.854956962	0.60128	0.9377	0.351536842
10	62148959	cg22150335	0.179833333	0.2979075	0.844406329	0.37008	0.9121	0.277726316
1	45096700	cg22154992	0.90155	0.5761525	0.937179747	0.66754	0.97015	0.404647368
17	44135007	cg22192454	0.571716667	0.460135	0.857163291	0.5842	0.90575	0.318126316
12	65961644	cg22200649	0.818233333	0.6070525	0.832920253	0.6891	0.9515625	0.473257895
7	130752096	cg22204453	0.637866667	0.4526975	0.871789873	0.46384	0.944	0.386652632
17	79652244	cg22209573	0.770683333	0.5128075	0.810872152	0.58638	0.9066125	0.372542105
20	33468207	cg22216302	0.8712	0.534775	0.858921519	0.62396	0.9554875	0.351484211
1	78031187	cg22221847	0.48235	0.450495	0.88251519	0.53924	0.9524375	0.346663158
17	33904285	cg22228613	0.7093	0.5211975	0.824501266	0.54768	0.9223875	0.450436842
18	74729251	cg22239325	0.497833333	0.38362	0.878794937	0.48874	0.967	0.253984211
4	36285339	cg22260782	0.82405	0.5523975	0.849912658	0.58906	0.9360625	0.435089474
18	32398181	cg22291942	0.767983333	0.39293	0.888256962	0.45124	0.92465	0.214426316
17	79027117	cg22300320	0.11335	0.1922225	0.819489873	0.19932	0.956975	0.206794737
8	1786280	cg22310744	0.638083333	0.4448325	0.801291139	0.54882	0.92955	0.304315789
11	605147	cg22315746	0.824416667	0.4323675	0.848034177	0.48436	0.90275	0.262373684
20	45276833	cg22322381	0.8393	0.5349875	0.876770886	0.63128	0.9281625	0.360652632
7	5253987	cg22324696	0.780516667	0.481165	0.896829114	0.52584	0.9514875	0.375131579
1	109937191	cg22346081	0.823833333	0.51207	0.856003797	0.52016	0.9414875	0.405921053
13	114187104	cg22352450	0.164566667	0.3847625	0.802296203	0.49218	0.9435375	0.3823
1	2066006	cg22366001	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895
3	114102609	cg22367727	0.211316667	0.380895	0.804591139	0.44082	0.9457125	0.3822
2	236761021	cg22373519	0.8431	0.3754075	0.901239241	0.46324	0.913075	0.146131579
3	66680257	cg22375757	0.735266667	0.5421225	0.834153165	0.5418	0.940625	0.479478947
2	7286258	cg22410316	0.861233333	0.5957325	0.898839241	0.62808	0.9379375	0.482610526
5	34686500	cg22429911	0.846616667	0.5073275	0.854758228	0.59378	0.92565	0.328552632
5	8843071	cg22450878	0.84625	0.5435875	0.885394937	0.62792	0.939025	0.375215789
13	45025622	cg22497575	0.173783333	0.4192175	0.862464557	0.4766	0.9515875	0.4575
22	48977277	cg22504180	0.76945	-0.03421	0.905279747	0.8707	0.9679375	-1
4	8221132	cg22512256	0.58635	0.478505	0.835427848	0.5209	0.91875	0.396578947
13	113464041	cg22550869	0.86145	0.5758475	0.877427848	0.66808	0.9244625	0.406121053
8	28932160	cg22561384	0.8623	0.5898475	0.901248101	0.61346	0.933525	0.4672
5	123990364	cg22562003	0.580283333	0.498715	0.881579747	0.64116	0.9462625	0.366484211
2	51254170	cg22573528	0.198583333	0.30167	0.920429114	0.35302	0.91115	0.302768421
13	101283034	cg22575966	0.38715	0.2854575	0.879044304	0.33374	0.9119375	0.202342105
12	109797277	cg22581933	0.4866	0.3932725	0.882464557	0.45512	0.9483875	0.313042105
7	64862915	cg22598458	0.81625	0.4783925	0.855550633	0.49276	0.9525125	0.371868421
1	19526929	cg22601762	0.665466667	0.4143225	0.821522785	0.46898	0.922725	0.297863158
10	134522043	cg22603352	0.864783333	0.5248825	0.909235443	0.58316	0.9618625	0.360910526
16	4382027	cg22616007	0.864283333	0.541205	0.901701266	0.6276	0.943025	0.381447368
8	61085389	cg22628709	0.31005	0.36184	0.841426582	0.47106	0.915475	0.275342105
5	79334767	cg22636631	0.833616667	0.5835425	0.830089873	0.62138	0.9056	0.478910526
17	46608355	cg22660933	0.2763	0.3230575	0.863467089	0.4236	0.9588375	0.262863158
7	55437678	cg22661330	0.85005	0.56407	0.838832911	0.60098	0.92005	0.445773684
12	55369150	cg22688241	0.8344	0.4795525	0.889693671	0.56136	0.938775	0.305963158
3	61234515	cg22688399	0.8274	0.55789	0.836968354	0.66792	0.96085	0.380026316
1	234852797	cg22699768	0.89	0.4899125	0.837970886	0.55818	0.9561	0.307847368
10	118563175	cg22708630	0.87345	0.498365	0.831539241	0.5557	0.9468875	0.340531579
1	207992548	cg22714290	0.479083333	0.47607	0.85225443	0.44136	0.962225	0.499621053
1	3133857	cg22720392	0.161433333	0.3815625	0.830041772	0.53294	0.9526125	0.326210526
11	70256645	cg22720428	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947
15	66207089	cg22760690	0.2858	0.365465	0.850421519	0.4869	0.957675	0.278868421
2	236716219	cg22764497	0.778	0.3774625	0.881497468	0.40446	0.9172625	0.223957895
2	236888251	cg22767015	0.870183333	0.5805475	0.903402532	0.60554	0.9369125	0.461557895
4	85139232	cg22775636	0.521483333	0.3520725	0.881318987	0.40362	0.9553625	0.25
4	36285698	cg22788243	0.750516667	0.461965	0.865587342	0.54282	0.9170625	0.285621053
19	54578294	cg22816913	0.2729	0.2756925	0.829270886	0.33472	0.9518875	0.211452632
1	198828005	cg22821358	0.777066667	0.563085	0.881350633	0.68718	0.940925	0.398584211
13	27692257	cg22822630	0.171216667	0.4342175	0.803556962	0.52522	0.954075	0.434589474
14	65876476	cg22828061	0.8176	0.5882575	0.893024051	0.68304	0.9457125	0.435994737
2	86362424	cg22834052	0.8228	0.5154225	0.830898734	0.5028	0.9129125	0.439552632
11	121665836	cg22856771	0.846916667	0.482865	0.914781013	0.40656	0.9465125	0.428057895
11	124790365	cg22871233	0.883166667	0.511525	0.903892405	0.52934	0.9509625	0.367726316
19	36865766	cg22876153	0.765383333	0.51293	0.885356962	0.50268	0.93045	0.455173684
2	240115678	cg22877230	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895
7	6198604	cg22893405	0.864516667	0.58437	0.915317722	0.62282	0.9600625	0.458615789
2	237489107	cg22908000	0.666966667	0.553055	0.800441772	0.55286	0.9467	0.494731579
5	102211822	cg22911687	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632
2	153266693	cg22923154	0.69735	0.4550925	0.817868354	0.58232	0.9331875	0.277184211
14	102054053	cg22926923	0.71575	0.4149625	0.869091139	0.45844	0.9541625	0.281168421
13	43958165	cg22946959	0.79545	0.5445875	0.84136962	0.5331	0.9222375	0.464426316
11	1510644	cg22979615	0.7373	0.448575	0.966017722	0.4712	0.9579875	0.343826316
14	93751718	cg22983555	0.56645	0.4818825	0.820456962	0.52522	0.91	0.416215789
2	174171585	cg22992137	0.785383333	0.4962925	0.856858228	0.51676	0.9358125	0.383594737
8	142179688	cg23007540	0.744733333	0.549425	0.872808861	0.56034	0.9653625	0.482721053
13	114786887	cg23013564	0.861233333	0.58133	0.856748101	0.66078	0.942125	0.419173684
14	102698092	cg23015155	0.28475	0.4869175	0.865589873	0.55444	0.966125	0.499189474
1	156359253	cg23046847	0.179533333	0.365875	0.872660759	0.48726	0.9162625	0.303873684
15	79357160	cg23047203	0.871266667	0.41659	0.913763291	0.48128	0.9547875	0.218126316
5	112203375	cg23052267	0.781366667	0.569545	0.872196203	0.66122	0.949975	0.422410526
6	46434547	cg23053977	0.74975	0.579555	0.831192405	0.67372	0.922475	0.457521053
8	120686681	cg23061272	0.83015	0.5376225	0.876186076	0.63026	0.9098875	0.368063158
1	1120617	cg23087108	0.309683333	0.36749	0.930212658	0.51184	0.9684875	0.273557895
15	34280002	cg23093741	0.88125	0.5963775	0.911396203	0.64406	0.9583625	0.454910526
6	29624956	cg23105820	0.837583333	0.5109575	0.863610127	0.59356	0.91195	0.331615789
17	79953026	cg23135546	0.8099	0.459215	0.863401266	0.4843	0.9434	0.318463158
6	52230573	cg23136573	0.70435	0.3217525	0.812312658	0.34122	0.904325	0.174368421
8	141001217	cg23155625	0.851666667	0.51681	0.830402532	0.57826	0.9427	0.349957895
8	67683529	cg23158475	0.867183333	0.496485	0.897106329	0.559	0.9495375	0.314989474
3	88105119	cg23163722	0.86165	0.6130775	0.895007595	0.7033	0.9521125	0.464289474
6	137792869	cg23163917	0.120166667	0.3168075	0.895850633	0.45348	0.9664875	0.266489474
5	139056674	cg23167035	0.302133333	0.4058075	0.806267089	0.42238	0.953775	0.422757895
11	6648675	cg23173301	0.178466667	0.3377375	0.825289873	0.47554	0.9128375	0.274515789
13	112352205	cg23173687	0.582166667	0.4861675	0.811141772	0.53728	0.9104	0.398052632
17	79100218	cg23176214	0.862283333	0.5946375	0.829178481	0.64132	0.9628125	0.461852632
14	78029584	cg23187727	0.892916667	0.61102	0.899888608	0.67586	0.9514625	0.461173684
12	71850942	cg23190164	0.85005	0.4566825	0.823925316	0.52154	0.900175	0.256157895
3	152147674	cg23207280	0.835666667	0.6000275	0.868627848	0.68176	0.9503625	0.46
1	35649498	cg23207673	0.8291	0.47826	0.873749367	0.49896	0.9354625	0.355573684
7	37148793	cg23208271	0.80145	0.4330975	0.837378481	0.42402	0.9349125	0.306568421
17	46676973	cg23217463	0.376666667	0.3802925	0.823482278	0.39698	0.96765	0.377347368
2	55217063	cg23240589	0.728466667	0.500395	0.822463291	0.59934	0.9430625	0.359068421
4	99552952	cg23246886	0.197916667	0.2314325	0.816163291	0.29294	0.94395	0.190121053
2	206349708	cg23270712	0.5485	0.3353575	0.800596203	0.41154	0.9344125	0.190768421
8	141588165	cg23287005	0.128433333	0.484155	0.834997468	0.59182	0.9682	0.497031579
17	79099942	cg23295826	0.466466667	0.41843	0.808318987	0.48338	0.9654375	0.352721053
8	142852938	cg23296652	0.813483333	0.48817	0.826367089	0.43344	0.9503125	0.423331579
7	158159286	cg23298862	0.144616667	0.181725	0.836268354	0.29246	0.9218625	0.107815789
18	56529866	cg23309969	0.2911	0.35616	0.834601266	0.39232	0.9091875	0.328763158
18	74729021	cg23327011	0.678966667	0.48366	0.894459494	0.551	0.9476375	0.347594737
2	9580867	cg23330845	0.84175	0.5924575	0.86571519	0.68714	0.9397	0.429115789
10	36238934	cg23341089	0.81705	0.4716075	0.835167089	0.48024	0.92545	0.357578947
6	1581879	cg23360922	0.884983333	0.5601275	0.906793671	0.58414	0.96095	0.413542105
19	2772041	cg23375247	0.603616667	0.4558775	0.808436709	0.51992	0.9471	0.345763158
3	120115969	cg23405198	0.890733333	0.5495725	0.9143	0.661	0.95485	0.361121053
15	55881706	cg23412777	0.861283333	0.5577425	0.862489873	0.56792	0.9691875	0.463857895
15	95145293	cg23413527	0.667116667	0.5692025	0.871768354	0.65188	0.9213	0.471784211
15	93855015	cg23438868	0.48415	0.464345	0.849467089	0.46624	0.92495	0.466184211
15	73913175	cg23448165	0.8731	0.5277575	0.80916962	0.60082	0.9352	0.376221053
