chr	start	CpG probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal Cortex Average	Leukocyte Average	White Matter Average
17	49122713	cg18590709	0.27225	0.256245	0.846662025	0.33332	0.9233375	0.205163158
17	78774723	cg18605975	0.8239	0.389115	0.920405063	0.3847	0.964225	0.250815789
14	105789784	cg18638769	0.157266667	0.3088575	0.809016456	0.4345	0.9461	0.250889474
7	6465799	cg18642425	0.878266667	0.3934275	0.873537975	0.45152	0.918525	0.199789474
14	75389200	cg18664866	0.157166667	0.3462125	0.855473418	0.35322	0.9125375	0.402047368
7	156190095	cg18686937	0.84885	0.4897325	0.886379747	0.45962	0.93935	0.386242105
7	4763182	cg18733230	0.8835	0.6295975	0.832	0.44232	0.950125	0.684063158
11	8680469	cg18753841	0.174966667	0.5310075	0.826008861	0.43526	0.932475	0.696342105
14	32836157	cg18849583	0.643533333	0.4103025	0.803488608	0.4782	0.9523125	0.284184211
10	132907864	cg18876201	0.547266667	0.4616325	0.835060759	0.48666	0.926825	0.4134
13	112161629	cg18890615	0.14125	0.3809175	0.845641772	0.46636	0.903775	0.397031579
1	2191402	cg18934822	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895
4	176710822	cg18954719	0.194366667	0.4392175	0.857621519	0.43174	0.90575	0.526042105
4	151157003	cg18969798	0.781583333	0.489705	0.845016456	0.44716	0.91745	0.433389474
16	70714378	cg19075081	0.408016667	0.4830775	0.848805063	0.44404	0.93335	0.535294737
6	17032431	cg19076258	0.757033333	0.3702625	0.857765823	0.3699	0.9006625	0.231810526
7	2500200	cg19097150	0.229066667	0.3270525	0.802318987	0.38882	0.9092875	0.301463158
7	156190025	cg19130610	0.879216667	0.41689	0.948831646	0.44242	0.9459875	0.244778947
10	130854436	cg19149132	0.156116667	0.3598475	0.816653165	0.45504	0.9310625	0.364336842
6	143929511	cg19205041	0.204466667	0.33063	0.826034177	0.3803	0.9699125	0.3413
7	4049967	cg19230787	0.14545	0.4250825	0.809213924	0.40212	0.939075	0.513636842
22	38380983	cg19257200	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316
3	129408521	cg19272592	0.78615	0.433735	0.869446835	0.4382	0.9428125	0.3136
20	48530309	cg19277884	0.562716667	0.2627375	0.851013924	0.28002	0.934975	0.158731579
15	102010161	cg19295451	0.671366667	0.4649975	0.807774684	0.46356	0.973275	0.386163158
15	48153825	cg19387165	0.748233333	0.5140925	0.817058228	0.47608	0.95405	0.460857895
1	1234354	cg19414302	0.2702	0.358605	0.81116962	0.46942	0.9028875	0.289157895
13	109779684	cg19444859	0.152066667	0.33282	0.869078481	0.4768	0.904425	0.273994737
7	5743854	cg19480263	0.652233333	0.3356575	0.805403797	0.40174	0.984425	0.197263158
8	141559741	cg19482843	0.800633333	0.4106075	0.819062025	0.46312	0.913025	0.253957895
7	1626153	cg19486070	0.498833333	0.2462775	0.847663291	0.305	0.9517625	0.102626316
19	6418059	cg19534805	0.244183333	0.32842	0.852750633	0.4066	0.959175	0.297294737
22	50174005	cg19547694	0.51795	0.5153975	0.81631519	0.45508	0.90755	0.570463158
15	66584218	cg19561615	0.325166667	0.347145	0.839905063	0.42162	0.9404	0.287126316
14	23574175	cg19577365	0.60495	0.4396525	0.826487342	0.47102	0.9176	0.361184211
14	94392757	cg19591003	0.425483333	0.3659025	0.811365823	0.39352	0.9168	0.315842105
10	134499266	cg19649172	0.716416667	0.38995	0.802788608	0.44946	0.9658125	0.224373684
10	73729916	cg19698242	0.836366667	0.492485	0.861920253	0.49632	0.92625	0.379868421
14	102510360	cg19733938	0.479016667	0.49145	0.839567089	0.4506	0.9625375	0.522963158
7	157394661	cg19746375	0.8607	0.4265275	0.83478481	0.46654	0.9135	0.253263158
1	2030817	cg19759051	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947
4	140754450	cg19780308	0.259433333	0.430795	0.94606962	0.46472	0.962475	0.458321053
15	81666847	cg19784054	0.77025	0.52926	0.889539241	0.49948	0.961925	0.470742105
7	66202871	cg19797896	0.49435	0.47291	0.872	0.4618	0.9199625	0.453252632
17	55483844	cg19810715	0.822766667	0.4310875	0.844201266	0.45216	0.9123375	0.286789474
14	104175847	cg19828748	0.473783333	0.5140825	0.853205063	0.47594	0.9470125	0.559084211
1	35543524	cg19864036	0.575716667	0.42302	0.86921519	0.44462	0.9686375	0.351142105
7	154705057	cg19868468	0.251633333	0.45207	0.844013924	0.40324	0.938575	0.552752632
5	171616388	cg19873297	0.3544	0.477855	0.8141	0.49284	0.961825	0.538163158
14	101003876	cg19883293	0.78875	0.43488	0.864535443	0.48824	0.9078375	0.276073684
10	661009	cg19926144	0.612133333	0.376145	0.830831646	0.45726	0.90905	0.226336842
14	101199873	cg19937288	0.869483333	0.4561175	0.848022785	0.46116	0.9107375	0.321263158
17	14683608	cg19983403	0.284866667	0.2456075	0.852864557	0.3004	0.968475	0.201073684
13	22794813	cg19994159	0.86895	0.50011	0.89111519	0.49202	0.9493625	0.371963158
2	221282600	cg20002958	0.303883333	0.30676	0.853955696	0.4045	0.975025	0.215368421
8	67404651	cg20036162	0.370183333	0.3833625	0.817007595	0.34302	0.9240625	0.4163
13	41053543	cg20148389	0.666666667	0.38697	0.881146835	0.35766	0.9600625	0.310757895
10	129733373	cg20162240	0.595383333	0.36801	0.82715443	0.42896	0.9352125	0.2258
1	2236443	cg20168901	0.137333333	0.4664525	0.803170886	0.39404	0.9722375	0.619273684
7	105515896	cg20186907	0.132783333	0.410445	0.824064557	0.45062	0.93395	0.480942105
10	3283946	cg20244327	0.403066667	0.218805	0.847491139	0.24846	0.9006625	0.151231579
17	20060457	cg20290367	0.858816667	0.4339825	0.83461519	0.48788	0.9518125	0.265278947
1	43412752	cg20294984	0.475833333	0.3364925	0.856593671	0.38588	0.956925	0.230847368
10	133880542	cg20296404	0.451216667	0.47517	0.925041772	0.4864	0.9578125	0.478931579
2	98858595	cg20307292	0.4678	0.2845525	0.839037975	0.32144	0.901175	0.190178947
22	22288559	cg20331457	0.479283333	0.33496	0.867668354	0.45544	0.9507125	0.190889474
11	62474910	cg20342105	0.114083333	0.3717425	0.882753165	0.34144	0.9492	0.475289474
2	236761068	cg20351405	0.863333333	0.456325	0.853316456	0.46828	0.9096125	0.304794737
19	5335260	cg20379170	0.620966667	0.672555	0.806441772	0.495	0.901325	0.823994737
15	49268750	cg20384325	0.893466667	0.4893125	0.96085443	0.47038	0.978275	0.368410526
7	636590	cg20392203	0.849066667	0.5029475	0.940568354	0.46442	0.960925	0.419915789
6	32044203	cg20407792	0.6493	0.51176	0.828368354	0.49426	0.97385	0.482410526
1	48162438	cg20428713	0.5015	0.4212725	0.841713924	0.46126	0.9113375	0.376310526
12	48177017	cg20458244	0.326233333	0.3698975	0.805822785	0.46846	0.9341875	0.303089474
8	144549532	cg20490341	0.8229	0.4008525	0.848675949	0.43962	0.9407	0.226184211
12	124985889	cg20494738	0.557816667	0.3754975	0.884892405	0.49656	0.938525	0.221252632
8	75263599	cg20546778	0.15175	0.2589625	0.846703797	0.31368	0.9737875	0.253131579
8	11668491	cg20577477	0.82255	0.386435	0.819063291	0.4226	0.9440625	0.208436842
10	405225	cg20595750	0.31475	0.3153375	0.869720253	0.36028	0.933475	0.280584211
13	103047699	cg20602244	0.190933333	0.41812	0.870851899	0.46318	0.9365375	0.460594737
8	12958141	cg20607577	0.440716667	0.3659125	0.833568354	0.4597	0.9112125	0.251626316
5	172982489	cg20683802	0.19985	0.3448925	0.804981013	0.47054	0.9413625	0.267684211
2	236514119	cg20706776	0.560883333	0.4129425	0.840944304	0.39672	0.906775	0.376726316
18	24445262	cg20782743	0.562483333	0.3177775	0.805711392	0.35424	0.945775	0.222131579
4	124273088	cg20851030	0.768333333	0.6338675	0.871998734	0.46476	0.961275	0.602663158
2	240117640	cg20853370	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947
11	4010737	cg20858454	0.362033333	0.308445	0.805086076	0.3943	0.9476	0.227963158
13	112332120	cg20878925	0.20215	0.324145	0.80515443	0.3456	0.95505	0.329357895
11	86012744	cg20921106	0.61695	0.3188825	0.864892405	0.29952	0.920175	0.221684211
2	29698784	cg20921659	0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105
14	68831210	cg21007509	0.261166667	0.23601	0.823558228	0.31114	0.939775	0.159526316
7	104758224	cg21021145	0.52095	0.3907125	0.80693038	0.41628	0.9185875	0.331821053
13	36944443	cg21056788	0.542466667	0.3473375	0.831841772	0.42882	0.9449625	0.208547368
4	187621972	cg21061071	0.207	0.305805	0.809110127	0.44088	0.9094	0.219921053
2	3704793	cg21132587	0.87535	0.46104	0.905053165	0.49748	0.9403875	0.295378947
4	113333072	cg21137236	0.3536	0.3103075	0.815516456	0.36882	0.9445125	0.248984211
2	187583790	cg21166989	0.255933333	0.4020875	0.855616456	0.47296	0.9509875	0.390610526
9	37119968	cg21179305	0.568766667	0.389655	0.80386962	0.34318	0.9054125	0.378510526
9	92277515	cg21189224	0.120266667	0.2836575	0.810602532	0.3764	0.972875	0.239368421
2	51254132	cg21203781	0.20745	0.380355	0.897550633	0.41374	0.9356	0.425015789
5	148894958	cg21229718	0.626116667	0.36733	0.864634177	0.41942	0.9579875	0.245026316
17	1824602	cg21233879	0.151283333	0.47022	0.883379747	0.4291	0.9643	0.592363158
13	114138260	cg21238257	0.117166667	0.3127275	0.881360759	0.45908	0.9517	0.253989474
2	129548448	cg21247338	0.803583333	0.539165	0.860621519	0.49934	0.9395375	0.4747
7	104887042	cg21261709	0.576966667	0.415885	0.837064557	0.4518	0.9174	0.340989474
1	164604806	cg21270847	0.631883333	0.39288	0.900126582	0.32476	0.926875	0.354863158
20	62437035	cg21291985	0.150716667	0.4223425	0.823601266	0.49456	0.9309125	0.413389474
1	51887613	cg21366602	0.1972	0.38788	0.818996203	0.38336	0.936675	0.458542105
3	35785897	cg21384588	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684
2	105118572	cg21385746	0.445483333	0.3920425	0.884429114	0.39066	0.911525	0.388331579
7	141385273	cg21395110	0.154566667	0.3246425	0.850508861	0.40992	0.95575	0.309010526
1	2234751	cg21405929	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368
2	114584240	cg21408197	0.485633333	0.321315	0.809091139	0.42742	0.927525	0.177231579
4	99480257	cg21467697	0.356583333	0.3108525	0.820192405	0.3417	0.954675	0.264442105
12	92976320	cg21472050	0.185733333	0.3644	0.811359494	0.48392	0.9341875	0.308357895
12	57783795	cg21503345	0.665266667	0.4386275	0.825668354	0.44772	0.9378875	0.350252632
1	243584861	cg21526778	0.560666667	0.2512575	0.8655	0.21244	0.9379	0.173431579
7	107110551	cg21533262	0.30885	0.2955125	0.845311392	0.3125	0.9546	0.290068421
3	195600410	cg21553700	0.424166667	0.39085	0.841208861	0.39922	0.9508625	0.363331579
2	220148163	cg21554771	0.693066667	0.4153575	0.888903797	0.43196	0.900525	0.311089474
11	84028582	cg21578457	0.752716667	0.354985	0.809458228	0.34712	0.9152	0.235805263
1	229475308	cg21582311	0.1639	0.4196625	0.870473418	0.46532	0.9409375	0.461868421
2	235878176	cg21584979	0.626166667	0.3513325	0.847612658	0.36572	0.9224125	0.251526316
19	45737485	cg21631754	0.211433333	0.3590275	0.820056962	0.43284	0.9679375	0.345831579
1	65047485	cg21679730	0.6603	0.3829475	0.820237975	0.46046	0.9095125	0.237642105
11	2612825	cg21695475	0.296283333	0.3737175	0.835186076	0.43552	0.9231	0.345042105
20	326934	cg21701445	0.582283333	0.50487	0.834612658	0.49468	0.902875	0.480515789
12	5564478	cg21719937	0.474383333	0.4553325	0.833073418	0.4649	0.9588125	0.443484211
19	55800930	cg21725701	0.166166667	0.3313625	0.891189873	0.4445	0.935425	0.296342105
20	44036723	cg21727276	0.515316667	0.35784	0.852359494	0.43556	0.9458	0.255147368
3	17082105	cg21767191	0.15365	0.27444	0.861670886	0.35592	0.957675	0.241057895
1	116961857	cg21782985	0.785083333	0.4435475	0.848174684	0.39948	0.91745	0.368121053
6	131247280	cg21787560	0.785216667	0.4436325	0.882964557	0.48768	0.9615375	0.287215789
17	73847414	cg21843902	0.4407	0.3308175	0.821549367	0.45282	0.959675	0.181984211
2	153456688	cg21860045	0.767516667	0.3608425	0.880388608	0.4282	0.9394	0.168921053
18	56529835	cg21867891	0.4388	0.48109	0.876698734	0.47864	0.95665	0.486826316
17	68100975	cg21871080	0.367033333	0.3331375	0.89734557	0.38912	0.95305	0.277110526
6	112042632	cg21888059	0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373
2	218231392	cg21898226	0.667033333	0.411995	0.839405063	0.4508	0.927725	0.281805263
1	4794072	cg21913897	0.90255	0.5890375	0.937597468	0.45832	0.9597125	0.609047368
8	123838902	cg21926603	0.565666667	0.41311	0.872187342	0.44698	0.960375	0.330736842
5	2547252	cg21962324	0.141566667	0.28639	0.865941772	0.35918	0.9125625	0.273921053
6	148142629	cg21973687	0.168866667	0.27793	0.845135443	0.33524	0.94455	0.284147368
2	11989691	cg22004089	0.517483333	0.39205	0.872896203	0.47674	0.9258	0.288831579
5	136984054	cg22030962	0.157583333	0.511925	0.815164557	0.4372	0.91475	0.686426316
1	214834360	cg22041712	0.235066667	0.4158875	0.841360759	0.42014	0.908925	0.466394737
4	39063989	cg22078179	0.1601	0.20119	0.821243038	0.26244	0.9209625	0.172205263
22	19003887	cg22126047	0.20295	0.33349	0.814025316	0.44852	0.923175	0.285573684
15	29228305	cg22142254	0.741716667	0.4052	0.861791139	0.41266	0.905375	0.294226316
10	62148959	cg22150335	0.179833333	0.2979075	0.844406329	0.37008	0.9121	0.277726316
1	6396134	cg22171613	0.452083333	0.5257575	0.911364557	0.46048	0.9596625	0.594689474
7	130752096	cg22204453	0.637866667	0.4526975	0.871789873	0.46384	0.944	0.386652632
18	74729251	cg22239325	0.497833333	0.38362	0.878794937	0.48874	0.967	0.253984211
20	60638679	cg22262702	0.286216667	0.49908	0.909578481	0.42622	0.9694625	0.621357895
18	32398181	cg22291942	0.767983333	0.39293	0.888256962	0.45124	0.92465	0.214426316
17	79027117	cg22300320	0.11335	0.1922225	0.819489873	0.19932	0.956975	0.206794737
11	605147	cg22315746	0.824416667	0.4323675	0.848034177	0.48436	0.90275	0.262373684
13	114187104	cg22352450	0.164566667	0.3847625	0.802296203	0.49218	0.9435375	0.3823
1	2066006	cg22366001	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895
3	114102609	cg22367727	0.211316667	0.380895	0.804591139	0.44082	0.9457125	0.3822
2	236761021	cg22373519	0.8431	0.3754075	0.901239241	0.46324	0.913075	0.146131579
13	45025622	cg22497575	0.173783333	0.4192175	0.862464557	0.4766	0.9515875	0.4575
2	51254170	cg22573528	0.198583333	0.30167	0.920429114	0.35302	0.91115	0.302768421
13	101283034	cg22575966	0.38715	0.2854575	0.879044304	0.33374	0.9119375	0.202342105
12	109797277	cg22581933	0.4866	0.3932725	0.882464557	0.45512	0.9483875	0.313042105
7	64862915	cg22598458	0.81625	0.4783925	0.855550633	0.49276	0.9525125	0.371868421
1	19526929	cg22601762	0.665466667	0.4143225	0.821522785	0.46898	0.922725	0.297863158
8	61085389	cg22628709	0.31005	0.36184	0.841426582	0.47106	0.915475	0.275342105
17	46608355	cg22660933	0.2763	0.3230575	0.863467089	0.4236	0.9588375	0.262863158
1	207992548	cg22714290	0.479083333	0.47607	0.85225443	0.44136	0.962225	0.499621053
11	70256645	cg22720428	0.5862	0.4126275	0.818773418	0.47872	0.909375	0.306178947
15	66207089	cg22760690	0.2858	0.365465	0.850421519	0.4869	0.957675	0.278868421
2	236716219	cg22764497	0.778	0.3774625	0.881497468	0.40446	0.9172625	0.223957895
4	85139232	cg22775636	0.521483333	0.3520725	0.881318987	0.40362	0.9553625	0.25
5	95084727	cg22780675	0.848066667	0.594995	0.880088608	0.4785	0.944	0.600515789
19	54578294	cg22816913	0.2729	0.2756925	0.829270886	0.33472	0.9518875	0.211452632
19	13112283	cg22824635	0.302716667	0.5595325	0.81848481	0.44094	0.9712	0.581452632
11	121665836	cg22856771	0.846916667	0.482865	0.914781013	0.40656	0.9465125	0.428057895
5	102211822	cg22911687	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632
14	102054053	cg22926923	0.71575	0.4149625	0.869091139	0.45844	0.9541625	0.281168421
11	1510644	cg22979615	0.7373	0.448575	0.966017722	0.4712	0.9579875	0.343826316
1	156359253	cg23046847	0.179533333	0.365875	0.872660759	0.48726	0.9162625	0.303873684
15	79357160	cg23047203	0.871266667	0.41659	0.913763291	0.48128	0.9547875	0.218126316
12	39787968	cg23108580	0.803366667	0.59338	0.876120253	0.49536	0.9169125	0.614910526
15	89731485	cg23124613	0.523816667	0.5771025	0.8478	0.48908	0.9654	0.659936842
17	79953026	cg23135546	0.8099	0.459215	0.863401266	0.4843	0.9434	0.318463158
6	52230573	cg23136573	0.70435	0.3217525	0.812312658	0.34122	0.904325	0.174368421
6	137792869	cg23163917	0.120166667	0.3168075	0.895850633	0.45348	0.9664875	0.266489474
5	139056674	cg23167035	0.302133333	0.4058075	0.806267089	0.42238	0.953775	0.422757895
11	6648675	cg23173301	0.178466667	0.3377375	0.825289873	0.47554	0.9128375	0.274515789
1	35649498	cg23207673	0.8291	0.47826	0.873749367	0.49896	0.9354625	0.355573684
7	37148793	cg23208271	0.80145	0.4330975	0.837378481	0.42402	0.9349125	0.306568421
17	46676973	cg23217463	0.376666667	0.3802925	0.823482278	0.39698	0.96765	0.377347368
4	99552952	cg23246886	0.197916667	0.2314325	0.816163291	0.29294	0.94395	0.190121053
3	195615577	cg23258717	0.718883333	0.543095	0.837274684	0.4282	0.9698	0.567989474
2	206349708	cg23270712	0.5485	0.3353575	0.800596203	0.41154	0.9344125	0.190768421
17	79099942	cg23295826	0.466466667	0.41843	0.808318987	0.48338	0.9654375	0.352721053
8	142852938	cg23296652	0.813483333	0.48817	0.826367089	0.43344	0.9503125	0.423331579
7	158159286	cg23298862	0.144616667	0.181725	0.836268354	0.29246	0.9218625	0.107815789
18	56529866	cg23309969	0.2911	0.35616	0.834601266	0.39232	0.9091875	0.328763158
10	36238934	cg23341089	0.81705	0.4716075	0.835167089	0.48024	0.92545	0.357578947
8	10283795	cg23400122	0.1477	0.5877375	0.810560759	0.48604	0.9592125	0.796221053
5	171524525	cg23423191	0.27775	0.5165875	0.861226582	0.4934	0.9776375	0.6269
4	166301256	cg23427348	0.1454	0.5378525	0.83594557	0.44838	0.9342	0.745721053
15	93855015	cg23438868	0.48415	0.464345	0.849467089	0.46624	0.92495	0.466184211
10	131642886	cg23472379	0.870783333	0.47931	0.866187342	0.48578	0.90025	0.381178947
4	1845965	cg23488055	0.378516667	0.4585625	0.838193671	0.42978	0.9059	0.510247368
10	114038999	cg23513453	0.846966667	0.42241	0.815708861	0.48978	0.911675	0.250578947
2	128403133	cg23528975	0.493333333	0.3644	0.888435443	0.455	0.9634125	0.245231579
12	130434412	cg23592392	0.342966667	0.266835	0.864594937	0.4181	0.913875	0.118147368
12	131452297	cg23617848	0.365033333	0.4676525	0.929191139	0.46858	0.9397125	0.496910526
1	10240025	cg23661000	0.191066667	0.2806675	0.926859494	0.41658	0.966375	0.206205263
7	157281167	cg23677882	0.105166667	0.29659	0.879926582	0.36158	0.9323625	0.316936842
2	130636142	cg23681687	0.265866667	0.3515725	0.878532911	0.39414	0.9657375	0.343963158
21	43442027	cg23736024	0.182116667	0.2635375	0.811112658	0.34592	0.9553625	0.221873684
4	113300580	cg23882945	0.1605	0.2995225	0.822232911	0.334	0.956925	0.3094
19	5290404	cg23904501	0.7655	0.46147	0.876088608	0.48894	0.9641625	0.324068421
7	100480496	cg23926006	0.3553	0.4129375	0.891878481	0.44072	0.918475	0.402721053
14	93419209	cg23930114	0.4915	0.5554625	0.841759494	0.44958	0.9005125	0.657452632
4	184938470	cg24003866	0.880183333	0.449285	0.818573418	0.49184	0.9197	0.281668421
12	27930472	cg24082799	0.839366667	0.402845	0.818558228	0.46154	0.918425	0.229457895
14	74185274	cg24128590	0.210183333	0.4459875	0.819255696	0.43252	0.9485875	0.528121053
2	105318274	cg24133488	0.220916667	0.268265	0.898567089	0.32984	0.9532875	0.217863158
7	77753628	cg24142117	0.369666667	0.37372	0.843264557	0.45392	0.9066625	0.303263158
6	163558575	cg24145613	0.802216667	0.3811625	0.920579747	0.33424	0.9029625	0.277463158
17	17717208	cg24161106	0.57865	0.4585575	0.954577215	0.4333	0.97905	0.440405263
13	107335632	cg24163263	0.8611	0.452255	0.864379747	0.49618	0.94725	0.283573684
11	83221624	cg24182581	0.842233333	0.4514325	0.837459494	0.49194	0.9365375	0.288489474
14	105789630	cg24185850	0.314966667	0.3835875	0.841653165	0.45808	0.952175	0.339915789
11	1321530	cg24186398	0.298916667	0.597745	0.810116456	0.49542	0.9208125	0.775578947
19	39387769	cg24188561	0.6197	0.338995	0.823711392	0.35444	0.9160125	0.226726316
12	4596426	cg24211304	0.23925	0.2454275	0.842991139	0.32802	0.9316125	0.180594737
17	46635529	cg24241823	0.405966667	0.46551	0.838444304	0.42424	0.9491875	0.508226316
7	4267364	cg24284741	0.483916667	0.3826	0.854625316	0.38774	0.9509125	0.342421053
11	126626136	cg24301250	0.8111	0.46299	0.828478481	0.48778	0.9013125	0.334978947
3	123813504	cg24323597	0.874966667	0.4875975	0.837689873	0.45412	0.9261375	0.399089474
1	107937181	cg24343913	0.806916667	0.3704675	0.83484557	0.41826	0.922725	0.19
4	154196770	cg24345261	0.230783333	0.321615	0.863713924	0.47854	0.9233875	0.222589474
19	55798650	cg24351452	0.15485	0.31268	0.863288608	0.40876	0.944625	0.283031579
6	138752062	cg24363858	0.149233333	0.3691925	0.827582278	0.37786	0.9195375	0.431489474
10	126376113	cg24377826	0.623716667	0.3817975	0.802496203	0.48232	0.9343625	0.227389474
1	2866667	cg24412662	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947
7	101518619	cg24420432	0.16155	0.25717	0.817537975	0.4034	0.9210375	0.189294737
2	220148153	cg24467190	0.366266667	0.298005	0.821041772	0.36378	0.9013125	0.232584211
1	24086220	cg24502901	0.768483333	0.393615	0.844935443	0.40282	0.93935	0.259526316
8	1828573	cg24504942	0.45355	0.4085575	0.856431646	0.49856	0.9603125	0.301273684
8	131011240	cg24525461	0.517783333	0.26131	0.885540506	0.31426	0.9307375	0.131615789
1	156564330	cg24594293	0.395066667	0.320755	0.914224051	0.36236	0.9724625	0.259589474
4	3409017	cg24599270	0.179433333	0.5361975	0.901149367	0.4928	0.935	0.683431579
12	123633728	cg24619895	0.689166667	0.493645	0.839549367	0.46416	0.937375	0.455868421
2	182850441	cg24647971	0.51475	0.392205	0.846301266	0.4948	0.951075	0.256547368
4	40844307	cg24656517	0.7791	0.5449	0.841202532	0.4902	0.9627375	0.508389474
15	28437148	cg24660635	0.138066667	0.174635	0.803791139	0.34098	0.957	0.061521053
6	168132832	cg24687806	0.664533333	0.44585	0.941648101	0.44	0.925025	0.369926316
17	61229244	cg24688343	0.761216667	0.4421375	0.845813924	0.42186	0.9237	0.331894737
3	33960940	cg24693193	0.728483333	0.437085	0.801908861	0.4229	0.9258	0.344605263
6	30159594	cg24701097	0.720533333	0.4182175	0.836221519	0.48474	0.9320125	0.272605263
7	2500070	cg24707311	0.1586	0.30549	0.823722785	0.36482	0.920975	0.290763158
1	203840145	cg24721789	0.80715	0.495035	0.822721519	0.4668	0.9418375	0.412657895
13	24189786	cg24776343	0.388583333	0.287785	0.804920253	0.39246	0.9531375	0.164421053
7	37025890	cg24799830	0.094166667	0.1594175	0.844524051	0.19066	0.9584875	0.153847368
11	1510747	cg24803059	0.83715	0.496585	0.967259494	0.49798	0.9561375	0.403057895
12	115786178	cg24805559	0.21265	0.37685	0.846124051	0.41514	0.910025	0.402684211
14	32798762	cg24812523	0.12615	0.2366325	0.892983544	0.31574	0.951325	0.1967
2	148109723	cg24828316	0.16575	0.4222075	0.846262025	0.46212	0.92635	0.467536842
13	113546294	cg24853340	0.772766667	0.5190225	0.849234177	0.468	0.9552125	0.476673684
10	11099593	cg24873880	0.685766667	0.49941	0.842051899	0.41604	0.9211625	0.504021053
11	1321929	cg24874557	0.10055	0.38348	0.824774684	0.36152	0.952175	0.490331579
8	11225793	cg24901707	0.474883333	0.3902325	0.806011392	0.47252	0.9013875	0.296078947
10	121138105	cg24919753	0.126383333	0.435775	0.847407595	0.47912	0.9603	0.4792
21	45395775	cg24928023	0.22305	0.32212	0.810177215	0.37794	0.9330125	0.316226316
17	75238703	cg25017223	0.6975	0.3680775	0.808383544	0.3686	0.956175	0.267457895
8	29732579	cg25116789	0.766166667	0.38542	0.849235443	0.3754	0.9689875	0.261794737
11	125322169	cg25121437	0.6641	0.3643425	0.848821519	0.3572	0.902325	0.279810526
10	131560390	cg25145165	0.836183333	0.445385	0.881772152	0.4718	0.9511625	0.306563158
5	82969524	cg25325949	0.813216667	0.469755	0.849937975	0.49088	0.951925	0.347573684
7	4762844	cg25350986	0.870083333	0.5064825	0.881135443	0.44458	0.9550375	0.432905263
15	72472792	cg25356006	0.737516667	0.3724525	0.803173418	0.44686	0.9411375	0.194
18	56529878	cg25401010	0.391033333	0.449985	0.870197468	0.45932	0.942725	0.447715789
5	132073916	cg25404410	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105
17	73506046	cg25422797	0.768566667	0.403115	0.809697468	0.43662	0.9285375	0.252826316
7	27166103	cg25426743	0.475716667	0.474195	0.850496203	0.47578	0.9436375	0.490063158
11	78029932	cg25502267	0.826733333	0.4166	0.833391139	0.44256	0.928575	0.241463158
5	87848492	cg25541666	0.189716667	0.4273625	0.826306329	0.49068	0.906975	0.448242105
13	113699004	cg25545323	0.150166667	0.25138	0.805334177	0.30662	0.9434875	0.235678947
22	18043394	cg25575883	0.8113	0.4795775	0.832551899	0.41152	0.9409375	0.428673684
5	4230567	cg25588274	0.515333333	0.43105	0.825011392	0.45722	0.93235	0.3636
1	112535356	cg25616829	0.165416667	0.5516075	0.857989873	0.45666	0.9454375	0.747578947
3	33188872	cg25680629	0.838133333	0.432285	0.838540506	0.48438	0.9694	0.257568421
10	49734874	cg25728206	0.853666667	0.42198	0.810939241	0.44056	0.9576625	0.261505263
1	245581404	cg25730298	0.7701	0.4545	0.861674684	0.4609	0.9490125	0.324105263
2	153474786	cg25751974	0.863383333	0.430515	0.855981013	0.47628	0.935275	0.253389474
15	98065822	cg25792999	0.139833333	0.2782525	0.809750633	0.38526	0.927975	0.251152632
6	164520845	cg25862072	0.188966667	0.29996	0.927068354	0.47676	0.95995	0.192031579
20	1352657	cg25877553	0.754533333	0.45718	0.832639241	0.4628	0.9472125	0.351236842
17	56607967	cg25885038	0.10035	0.2755125	0.842239241	0.4127	0.9247	0.212868421
12	99146745	cg25895490	0.8544	0.51253	0.876706329	0.47746	0.941	0.444526316
8	141577061	cg25922279	0.838716667	0.482425	0.887241772	0.49888	0.9681125	0.335442105
6	8195062	cg25944479	0.312533333	0.3952725	0.804601266	0.4939	0.9377375	0.327505263
2	223771010	cg25947773	0.784933333	0.3637725	0.813170886	0.38668	0.9168625	0.211126316
1	227163700	cg25974484	0.226566667	0.3937875	0.858688608	0.49402	0.933	0.318715789
15	52778344	cg25979526	0.536883333	0.3571475	0.838294937	0.42424	0.9708875	0.247231579
20	10619892	cg26005086	0.8381	0.4709125	0.819603797	0.40602	0.936025	0.416394737
11	8680436	cg26020521	0.165533333	0.4816375	0.830170886	0.40796	0.9569875	0.615721053
8	144347197	cg26039482	0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895
1	173638470	cg26044223	0.755783333	0.57794	0.866425316	0.46478	0.96585	0.607105263
